"","Unnamed: 0","index","Date (MM/DD/YYYY)","File","Gtype","Flight Time","Start Time","End Time","Landing","Start_Alt (ft MSL)","Max Altitude (ft MSL/ft AGL)","Surface Height (ft MSL)","Pressure Altitude (ft MSL)","Offset (ft)","Sensor Info","ENL_Engine_Run_Start_Times","MOP_Engine_Run_Start_Times","RPM_Engine_Run_Start_Times","ENL_Engine_Run_Altitudes_MSL","MOP_Engine_Run_Altitudes_MSL","RPM_Engine_Run_Altitudes_MSL","ENL_Engine_Run_Altitudes_AGL","MOP_Engine_Run_Altitudes_AGL","RPM_Engine_Run_Altitudes_AGL","ENL_Noise_Registration_Times","MOP_Noise_Registration_Times","RPM_Noise_Registration_Times","ENL_Noise_Registration_Altitudes_AGL","MOP_Noise_Registration_Altitudes_AGL","RPM_Noise_Registration_Altitudes_AGL","first_event_time","event_type","event_sensor","first_event_datetime","flight_start_datetime","window_start","window_end","engine_run_agls","altitude_rate_pre_event_window (ft/s)","distance_traveled_during_window (miles)","is_circling_during_pre_event_window","terrain_elev_at_engine_run (ft)","terrain_label_at_engine_run","Engine_Start_Above_1000ft","engine_run_times (s)","height_gain_loss (ft)","avg_speed_while_engine_running (knots)","min_speed_while_engine_running (knots)","max_speed_while_engine_running (knots)","All_Min_TAS_knots","All_Max_TAS_knots","All_Avg_TAS_knots","All_Post_Run_Min_TAS_knots","All_Post_Run_Max_TAS_knots","All_Post_Run_Avg_TAS_knots","Circling_Segment_Found","Min_Speed_While_Engine_Running_knots","Max_Speed_While_Engine_Running_knots","Avg_Speed_While_Engine_Running_knots","max_noise_ENL","max_noise_MOP","max_noise_RPM","Engine_Run_Start_Times","time_difference","Engine_Event_LessThan_5min_into_flight","Height_Gain_Indicator","All_Gain_For_Flight_Ind","Height_Loss_Indicator","All_Loss_For_Flight_Ind","Blue_Line_Speed_Success_Ind","successful_start"
"328","328","683","04/18/2016","2016-04-18-CNI-21U-01.IGC","ASW 27-18 E (ASG-29E)","4:07:40","16:30:09","203749","HOME","413","5341[4817]","126","22","-104","ASG29's ENL monitor reports Engine Run 22 minutes, starts at T=200053 and: 4274 msl [3963 agl]; Height gain/loss is: 873
ASG29's ENL monitor reports Engine Run 13 minutes, starts at T=202437 and: 5075 msl [4580 agl]; Height gain/loss is: -4567
ASG29 Motor noise registered by ENL sensor at t=['200053', '202341', '202437'] and [3963, 4623, 4580]AGL","202437.0","","","5075.0","","","4580.0","","","202341.0","","","4623.0","","","20:00:53","Engine_Run_Start","ENL","2016-04-18 20:00:53","1900-01-01 16:30:09","2016-04-18 19:55:53","2016-04-18 20:00:53","4580.0","2.2922535211267605","2.7804355898807263","False","512.1230742364502","Evergreen Needleleaf","True","780","-4567","","","","62.9","95.0","80.8","","","","True","","","","999.0","","","20:24:37","03:54:28","0","0","0","1","0","0","0"
"329","329","684","03/19/2021","2021-03-19-CNI-27G-01.IGC","VENTUS 3F","3:50:56","17:44:33","213529","HOME","137","3979[3878]","42","2","-40","Ventus3F15M's ENL monitor reports Engine Run 6 minutes, starts at T=212157 and: 1023 msl [925 agl]; Height gain/loss is: 351
Ventus3F15M Motor noise registered by ENL sensor at t=['212157', '212837'] and [925, 1253]AGL","212157.0","","","1023.0","","","925.0","","","212157.0","","","925.0","","","21:21:57","Engine_Run_Start","ENL","2021-03-19 21:21:57","1900-01-01 17:44:33","2021-03-19 21:16:57","2021-03-19 21:21:57","925.0","-0.24","5.461118614319375","False","99.89876453552246","Open Forest","False","360","351","","","","55.1","62.0","57.8","54.6","69.1","61.6","True","","","","971.0","","","21:21:57","03:37:24","0","1","1","0","0","1","1"
"330","330","685","03/10/2017","2017-03-10-CNI-22G-01.IGC","ASH 30 MI","3:39:04","17:50:58","213002","HOME","134","6745[6686]","41","-2","-43","ASH30Mi's ENL monitor reports Engine Run 7 minutes, starts at T=175058 and: 134 msl [-6 agl]; Height gain/loss is: 2142
ASH30Mi's ENL monitor reports Engine Run 6 minutes, starts at T=211026 and: 1889 msl [1732 agl]; Height gain/loss is: 1782
ASH30Mi Motor noise registered by ENL sensor at t=['175102', '175854', '211026', '211658', '212950'] and [-3, 2099, 1732, 3527, 82]AGL","175058.0","","","134.0","","","-6.0","","","175102.0","","","-3.0","","","21:10:26","Engine_Run_Start","ENL","2017-03-10 21:10:26","1900-01-01 17:50:58","2017-03-10 21:05:26","2017-03-10 21:10:26","-6.0","0.0","0.8059317306583255","False","143.12488032699585","Shrubs","False","420","2142","","","","50.1","76.1","64.1","47.9","70.9","61.1","True","","","","646.0","","","17:50:58","00:00:00","1","1","1","0","0","1","0"
"331","331","685","03/10/2017","2017-03-10-CNI-22G-01.IGC","ASH 30 MI","3:39:04","17:50:58","213002","HOME","134","6745[6686]","41","-2","-43","ASH30Mi's ENL monitor reports Engine Run 7 minutes, starts at T=175058 and: 134 msl [-6 agl]; Height gain/loss is: 2142
ASH30Mi's ENL monitor reports Engine Run 6 minutes, starts at T=211026 and: 1889 msl [1732 agl]; Height gain/loss is: 1782
ASH30Mi Motor noise registered by ENL sensor at t=['175102', '175854', '211026', '211658', '212950'] and [-3, 2099, 1732, 3527, 82]AGL","211026.0","","","1889.0","","","1732.0","","","175854.0","","","2099.0","","","21:10:26","Engine_Run_Start","ENL","2017-03-10 21:10:26","1900-01-01 17:50:58","2017-03-10 21:05:26","2017-03-10 21:10:26","1732.0","0.3633333333333333","6.055864811175949","True","132.52619168701173","Herbaceous vegetation","True","360","1782","","","","52.0","78.0","58.6","45.9","65.9","62.1","True","","","","676.0","","","21:10:26","03:19:28","0","1","1","0","0","1","1"
"332","332","687","03/13/2015","2015-03-13-CNI-V7G-01.IGC","ASW 27-18 E (ASG-29E)","1:06:28","17:59:28","190556","HOME","124","4724[4610]","38","-32","-70","ASW27-18E's ENL monitor reports Engine Run 1 minutes, starts at T=181404 and: 3651 msl [3527 agl]; Height gain/loss is: 10
ASW27-18E Motor noise registered by ENL sensor at t=['181404', '181512'] and [3527, 3530]AGL","181404.0","","","3651.0","","","3527.0","","","181404.0","","","3527.0","","","18:14:04","Engine_Run_Start","ENL","2015-03-13 18:14:04","1900-01-01 17:59:28","2015-03-13 18:09:04","2015-03-13 18:14:04","3527.0","-0.34","5.841698113416031","False","109.94158117919922","Open Forest","True","60","10","59.09","50.76","78.83","45.1","54.1","50.8","46.0","76.3","57.3","True","50.76","78.83","59.09","999.0","","","18:14:04","00:14:36","0","1","1","0","0","1","1"
"333","333","697","04/25/2019","2019-04-25-LXV-2RN-01.IGC","ASH 26 E","2:16:08","16:26:46","184254","HOME","406","3684[3248]","124","112","-12","ASH26E's ENL monitor reports Engine Run 6 minutes, starts at T=164644 and: 1217 msl [788 agl]; Height gain/loss is: 1499
ASH26E's ENL monitor reports Engine Run 4 minutes, starts at T=165841 and: 1272 msl [830 agl]; Height gain/loss is: 1152
ASH26E's ENL monitor reports Engine Run 1 minutes, starts at T=170320 and: 2326 msl [1874 agl]; Height gain/loss is: 164
ASH26E Motor noise registered by ENL sensor at t=['162647', '162650', '162654', '162709', '163015', '163016', '164644', '165300', '165841', '170258', '170304', '170306', '170320', '170515', '170517', '170518', '184233', '184248'] and [-2, -5, -2, 59, 1982, 1988, 788, 2320, 830, 2014, 2004, 1989, 1874, 2153, 2130, 2126, 36, 19]AGL","164644.0","","","1217.0","","","788.0","","","162647.0","","","-2.0","","","16:58:41","Engine_Run_Start","ENL","2019-04-25 16:58:41","1900-01-01 16:26:46","2019-04-25 16:53:41","2019-04-25 16:58:41","788.0","-0.2433333333333333","5.008375735705677","False","436.8405719683838","Open Forest","False","360","1499","","","","50.9","72.1","59.2","46.4","68.4","59.7","True","","","","999.0","","","16:46:44","00:19:58","0","1","1","0","0","1","1"
"334","334","697","04/25/2019","2019-04-25-LXV-2RN-01.IGC","ASH 26 E","2:16:08","16:26:46","184254","HOME","406","3684[3248]","124","112","-12","ASH26E's ENL monitor reports Engine Run 6 minutes, starts at T=164644 and: 1217 msl [788 agl]; Height gain/loss is: 1499
ASH26E's ENL monitor reports Engine Run 4 minutes, starts at T=165841 and: 1272 msl [830 agl]; Height gain/loss is: 1152
ASH26E's ENL monitor reports Engine Run 1 minutes, starts at T=170320 and: 2326 msl [1874 agl]; Height gain/loss is: 164
ASH26E Motor noise registered by ENL sensor at t=['162647', '162650', '162654', '162709', '163015', '163016', '164644', '165300', '165841', '170258', '170304', '170306', '170320', '170515', '170517', '170518', '184233', '184248'] and [-2, -5, -2, 59, 1982, 1988, 788, 2320, 830, 2014, 2004, 1989, 1874, 2153, 2130, 2126, 36, 19]AGL","165841.0","","","1272.0","","","830.0","","","162650.0","","","-5.0","","","16:58:41","Engine_Run_Start","ENL","2019-04-25 16:58:41","1900-01-01 16:26:46","2019-04-25 16:53:41","2019-04-25 16:58:41","830.0","-1.2666666666666666","5.736715276641299","False","445.04117011901855","Other","False","240","1152","","","","47.7","74.0","57.5","45.6","71.6","55.5","True","","","","999.0","","","16:58:41","00:31:55","0","1","1","0","0","1","1"
"335","335","697","04/25/2019","2019-04-25-LXV-2RN-01.IGC","ASH 26 E","2:16:08","16:26:46","184254","HOME","406","3684[3248]","124","112","-12","ASH26E's ENL monitor reports Engine Run 6 minutes, starts at T=164644 and: 1217 msl [788 agl]; Height gain/loss is: 1499
ASH26E's ENL monitor reports Engine Run 4 minutes, starts at T=165841 and: 1272 msl [830 agl]; Height gain/loss is: 1152
ASH26E's ENL monitor reports Engine Run 1 minutes, starts at T=170320 and: 2326 msl [1874 agl]; Height gain/loss is: 164
ASH26E Motor noise registered by ENL sensor at t=['162647', '162650', '162654', '162709', '163015', '163016', '164644', '165300', '165841', '170258', '170304', '170306', '170320', '170515', '170517', '170518', '184233', '184248'] and [-2, -5, -2, 59, 1982, 1988, 788, 2320, 830, 2014, 2004, 1989, 1874, 2153, 2130, 2126, 36, 19]AGL","170320.0","","","2326.0","","","1874.0","","","162654.0","","","-2.0","","","16:58:41","Engine_Run_Start","ENL","2019-04-25 16:58:41","1900-01-01 16:26:46","2019-04-25 16:53:41","2019-04-25 16:58:41","1874.0","0.9733333333333334","4.933880090447751","False","431.04393403503417","Open Forest","True","60","164","","","","47.3","70.9","57.0","45.2","68.4","53.3","True","","","","999.0","","","17:03:20","00:36:34","0","1","1","0","0","1","1"
"336","336","700","04/21/2010","2010-04-21-NKL-0W2-01.IGC","VENTUS 2CX","4:37:24","16:45:23","212247","HOME","426","6233[5889]","130","156","26","V2cxa's ENL monitor reports Engine Run 5 minutes, starts at T=170443 and: 4944 msl [4456 agl]; Height gain/loss is: -266
V2cxa's ENL monitor reports Engine Run 1 minutes, starts at T=171355 and: 5173 msl [4780 agl]; Height gain/loss is: 17
V2cxa's ENL monitor reports Engine Run 3 minutes, starts at T=172703 and: 5475 msl [5157 agl]; Height gain/loss is: -702
V2cxa's ENL monitor reports Engine Run 2 minutes, starts at T=180639 and: 4888 msl [4705 agl]; Height gain/loss is: -358
V2cxa's ENL monitor reports Engine Run 1 minutes, starts at T=181451 and: 5656 msl [5456 agl]; Height gain/loss is: -394
V2cxa's ENL monitor reports Engine Run 2 minutes, starts at T=182151 and: 4547 msl [4390 agl]; Height gain/loss is: -227
V2cxa's ENL monitor reports Engine Run 1 minutes, starts at T=191823 and: 4681 msl [4452 agl]; Height gain/loss is: -315
V2cxa's ENL monitor reports Engine Run 1 minutes, starts at T=211947 and: 1519 msl [1109 agl]; Height gain/loss is: -368
V2cxa Motor noise registered by ENL sensor at t=['170107', '170135', '170443', '170955', '171043', '171055', '171355', '171455', '172703', '173043', '173559', '173607', '174943', '174951', '180527', '180535', '180551', '180627', '180639', '180851', '181451', '181611', '181847', '181903', '182011', '182023', '182151', '182411', '182935', '183003', '183531', '183543', '183711', '183723', '184323', '184331', '184439', '184519', '185831', '185923', '190135', '190143', '190955', '191015', '191823', '191923', '191935', '192011', '200243', '200251', '203419', '203435', '203511', '203531', '205331', '205347', '205519', '205551', '210539', '210551', '211947', '212055', '212211', '212239'] and [4046, 4219, 4456, 4245, 4321, 4445, 4780, 4800, 5157, 4370, 4416, 4478, 4662, 4846, 4882, 4865, 4794, 4748, 4705, 4353, 5456, 5036, 4724, 4682, 4504, 4491, 4390, 4137, 4780, 4974, 4977, 4948, 4809, 4760, 5413, 5423, 5496, 5275, 5472, 5351, 4643, 4613, 5135, 5065, 4452, 4117, 4091, 3871, 4695, 4698, 4665, 4705, 4586, 4442, 3993, 3993, 3708, 3590, 4941, 5013, 1109, 764, 46, 46]AGL","170443.0","","","4944.0","","","4456.0","","","170107.0","","","4046.0","","","17:04:43","Engine_Run_Start","ENL","2010-04-21 17:04:43","1900-01-01 16:45:23","2010-04-21 16:59:43","2010-04-21 17:04:43","4456.0","0.1333333333333333","6.179443550034288","False","491.8491090386962","Closed Forest","True","300","-266","","","","","","","","","","","","","","644.0","","","17:04:43","00:19:20","0","0","0","1","0","0","0"
"337","337","700","04/21/2010","2010-04-21-NKL-0W2-01.IGC","VENTUS 2CX","4:37:24","16:45:23","212247","HOME","426","6233[5889]","130","156","26","V2cxa's ENL monitor reports Engine Run 5 minutes, starts at T=170443 and: 4944 msl [4456 agl]; Height gain/loss is: -266
V2cxa's ENL monitor reports Engine Run 1 minutes, starts at T=171355 and: 5173 msl [4780 agl]; Height gain/loss is: 17
V2cxa's ENL monitor reports Engine Run 3 minutes, starts at T=172703 and: 5475 msl [5157 agl]; Height gain/loss is: -702
V2cxa's ENL monitor reports Engine Run 2 minutes, starts at T=180639 and: 4888 msl [4705 agl]; Height gain/loss is: -358
V2cxa's ENL monitor reports Engine Run 1 minutes, starts at T=181451 and: 5656 msl [5456 agl]; Height gain/loss is: -394
V2cxa's ENL monitor reports Engine Run 2 minutes, starts at T=182151 and: 4547 msl [4390 agl]; Height gain/loss is: -227
V2cxa's ENL monitor reports Engine Run 1 minutes, starts at T=191823 and: 4681 msl [4452 agl]; Height gain/loss is: -315
V2cxa's ENL monitor reports Engine Run 1 minutes, starts at T=211947 and: 1519 msl [1109 agl]; Height gain/loss is: -368
V2cxa Motor noise registered by ENL sensor at t=['170107', '170135', '170443', '170955', '171043', '171055', '171355', '171455', '172703', '173043', '173559', '173607', '174943', '174951', '180527', '180535', '180551', '180627', '180639', '180851', '181451', '181611', '181847', '181903', '182011', '182023', '182151', '182411', '182935', '183003', '183531', '183543', '183711', '183723', '184323', '184331', '184439', '184519', '185831', '185923', '190135', '190143', '190955', '191015', '191823', '191923', '191935', '192011', '200243', '200251', '203419', '203435', '203511', '203531', '205331', '205347', '205519', '205551', '210539', '210551', '211947', '212055', '212211', '212239'] and [4046, 4219, 4456, 4245, 4321, 4445, 4780, 4800, 5157, 4370, 4416, 4478, 4662, 4846, 4882, 4865, 4794, 4748, 4705, 4353, 5456, 5036, 4724, 4682, 4504, 4491, 4390, 4137, 4780, 4974, 4977, 4948, 4809, 4760, 5413, 5423, 5496, 5275, 5472, 5351, 4643, 4613, 5135, 5065, 4452, 4117, 4091, 3871, 4695, 4698, 4665, 4705, 4586, 4442, 3993, 3993, 3708, 3590, 4941, 5013, 1109, 764, 46, 46]AGL","171355.0","","","5173.0","","","4780.0","","","170135.0","","","4219.0","","","17:04:43","Engine_Run_Start","ENL","2010-04-21 17:04:43","1900-01-01 16:45:23","2010-04-21 16:59:43","2010-04-21 17:04:43","4780.0","0.4433333333333333","6.260921037719417","True","417.3088457577514","Other","True","60","17","","","","","","","","","","","","","","616.0","","","17:13:55","00:28:32","0","1","0","0","0","0","0"
