Date (MM/DD/YYYY),File,Gtype,Flight Time,Start Time,End Time,Landing,Start_Alt (ft MSL),Max Altitude (ft MSL/ft AGL),Surface Height (ft MSL),Pressure Altitude (ft MSL),Offset (ft),Sensor Info
08/20/2024,4536-9239003431.igc,JS-3-18m, 4:53:00,200526,005826,HOME,938,7814[7260],286,253,-33,"JS-3-18m Motor noise registered by ENL sensor at t=['200527', '200528', '003138', '003143', '003151', '003930', '005239', '005245', '005252', '005406', '005424', '005425', '005813', '005815', '005819', '005822', '005825', '005826'] and [-5, -2, 1254, 1227, 1152, 4291, 1132, 1102, 1054, 1142, 1053, 1040, 65, 49, 46, 46, 42, 42]AGL"
08/28/2024,4536-9241100562.igc,JS-1-21m,3:52:57,181247,220544,HOME,931,6217[5624],284,245,-39,"JS-1-21m's MOP monitor reports Engine Run 20 minutes, starts at T=212413 and: 2093 msl [1257 agl]; Height gain/loss is: 3044
JS-1-21m Motor noise registered by MOP sensor at t=['200943', '201102', '212410', '214434', '214815', '214830', '220525', '220544'] and [3566, 3977, 1240, 4409, 4020, 4026, 62, 59]AGL"
08/27/2024,4536-9241100549.igc,EB29RGBD,4:03:04,174915,215219,HOME,938,6909[6076],286,233,-53,"EB29RGBD's ENL monitor reports Engine Run 4 minutes, starts at T=174915 and: 928 msl [-2 agl]; Height gain/loss is: 2238
EB29RGBD Motor noise registered by ENL sensor at t=['174916', '175402', '175403', '175405', '215153', '215154', '215159', '215204', '215214', '215217'] and [-2, 2287, 2297, 2290, 69, 69, 95, 82, 79, 79]AGL"
08/28/2024,4536-9240051961.igc,ArcusT,4:26:57,173304,220001,HOME,925,6167[5584],282,225,-57,"ArcusT's ENL monitor reports Engine Run 22 minutes, starts at T=203557 and: 1377 msl [780 agl]; Height gain/loss is: 2143
ArcusT Motor noise registered by ENL sensor at t=['203557', '205815'] and [780, 2914]AGL"
08/22/2024,4536-9239003479.igc,AS33Es18m, 5:25:11,185638,002149,HOME,938,13480[11181],286,263,-23,"AS33Es18m's ENL monitor reports Engine Run 3 minutes, starts at T=185638 and: 984 msl [53 agl]; Height gain/loss is: 1742
AS33Es18m Motor noise registered by ENL sensor at t=['185639', '190026'] and [49, 1765]AGL"
08/28/2024,4536-9240051962.igc,ArcusM,4:21:31,173200,215331,HOME,925,6315[5709],282,246,-36,"ArcusM's ENL monitor reports Engine Run 5 minutes, starts at T=173200 and: 918 msl [-12 agl]; Height gain/loss is: 2120
ArcusM's ENL monitor reports Engine Run 7 minutes, starts at T=195301 and: 1141 msl [377 agl]; Height gain/loss is: 2828
ArcusM's ENL monitor reports Engine Run 5 minutes, starts at T=202702 and: 2480 msl [2064 agl]; Height gain/loss is: 2113
ArcusM's ENL monitor reports Engine Run 4 minutes, starts at T=204910 and: 2027 msl [1444 agl]; Height gain/loss is: 1772
ArcusM's ENL monitor reports Engine Run 1 minutes, starts at T=210456 and: 2637 msl [2073 agl]; Height gain/loss is: 538
ArcusM's ENL monitor reports Engine Run 3 minutes, starts at T=213801 and: 2785 msl [2011 agl]; Height gain/loss is: 820
ArcusM Motor noise registered by ENL sensor at t=['173201', '173720', '195301', '200037', '202702', '203249', '204910', '205337', '210456', '210559', '213801', '214125'] and [-9, 2166, 377, 3254, 2064, 4078, 1444, 3199, 2073, 2614, 2011, 2775]AGL"
08/14/2024,4536-9241100356.igc,JS-5,3:01:32,183245,213417,HOME,931,7280[6109],284,268,-16,"JS-5's MOP monitor reports Engine Run 1 minutes, starts at T=210415 and: 5321 msl [4406 agl]; Height gain/loss is: -33
JS-5 Motor noise registered by MOP sensor at t=['210415', '210523', '210929', '211006', '213352', '213356', '213414'] and [4406, 4376, 3960, 3859, 69, 69, 69]AGL"
08/15/2024,4536-9241100370.igc,NixusAsh30polar,5:18:15,174042,225857,HOME,938,8802[6644],286,256,-30,"NixusAsh30polar's ENL monitor reports Engine Run 10 minutes, starts at T=174042 and: 938 msl [7 agl]; Height gain/loss is: 1850
NixusAsh30polar Motor noise registered by ENL sensor at t=['174043', '175045'] and [7, 1890]AGL"
08/15/2024,4536-9239003287.igc,AS33Es18m,3:44:37,190710,225147,HOME,925,7791[6651],282,271,-11,"AS33Es18m's ENL monitor reports Engine Run 3 minutes, starts at T=190710 and: 964 msl [33 agl]; Height gain/loss is: 1637
AS33Es18m Motor noise registered by ENL sensor at t=['190711', '191021'] and [33, 1726]AGL"
08/19/2024,4536-9240051835.igc,HpHTwinshark,6:05:37,173055,233632,HOME,925,9058[7480],282,235,-47,"HpHTwinshark's ENL monitor reports Engine Run 5 minutes, starts at T=173113 and: 1010 msl [82 agl]; Height gain/loss is: 2070
HpHTwinshark Motor noise registered by ENL sensor at t=['173113', '173702'] and [82, 2237]AGL"
08/26/2024,4536-9240051928.igc,ArcusM,4:44:57,164313,212810,HOME,938,8858[7635],286,216,-70,"ArcusM's ENL monitor reports Engine Run 5 minutes, starts at T=164313 and: 941 msl [16 agl]; Height gain/loss is: 2123
ArcusM Motor noise registered by ENL sensor at t=['164314', '164832'] and [13, 2189]AGL"
08/28/2024,4536-9239003655.igc,JS-3-18m,3:16:34,175329,211003,HOME,931,6184[5463],284,241,-43,"JS-3-18m Motor noise registered by ENL sensor at t=['203334', '203541', '203545', '203546', '210946', '210948', '210952', '210958'] and [1722, 1854, 1857, 1867, 69, 65, 62, 66]AGL"
08/21/2024,4536-9241100472.igc,NixusAsh30polar, 5:05:32,194655,005227,HOME,948,12011[9705],289,261,-28,"NixusAsh30polar's ENL monitor reports Engine Run 6 minutes, starts at T=194655 and: 948 msl [23 agl]; Height gain/loss is: 1581
NixusAsh30polar's ENL monitor reports Engine Run 1 minutes, starts at T=195458 and: 2322 msl [1447 agl]; Height gain/loss is: 611
NixusAsh30polar's ENL monitor reports Engine Run 20 minutes, starts at T=1151 and: 1161 msl [532 agl]; Height gain/loss is: 4321
NixusAsh30polar Motor noise registered by ENL sensor at t=['194656', '195300', '195458', '195654', '195702', '195737', '195741', '195746', '001151', '003231'] and [23, 1647, 1447, 2054, 2093, 2264, 2304, 2327, 532, 4849]AGL"
08/23/2024,4536-9239003516.igc,JS-3-18m,4:42:13,181547,225800,HOME,944,7460[6713],288,247,-41,"JS-3-18m's RPM monitor reports Engine Run 15 minutes, starts at T=214940 and: 1322 msl [935 agl]; Height gain/loss is: 2162
JS-3-18m Motor noise registered by MOP sensor at t=['193731', '193734', '193959', '194005', '194609', '194620', '195413', '195417', '195611', '195618', '195642', '195646', '200045', '200054', '200119', '200129', '200135', '200139', '200837', '200842', '201650', '201657', '202830', '202834', '214956', '220213'] and [5729, 5807, 4879, 4829, 2733, 2917, 4557, 4528, 3760, 3671, 3526, 3524, 4518, 4403, 4039, 3904, 3799, 3793, 5387, 5332, 3720, 3874, 4567, 4534, 880, 3498]AGL"
08/27/2024,4536-9240051942.igc,ArcusM,0:42:36,182832,191108,HOME,931,3461[2563],284,237,-47,"ArcusM's ENL monitor reports Engine Run 12 minutes, starts at T=182832 and: 925 msl [-22 agl]; Height gain/loss is: 1676
ArcusM Motor noise registered by ENL sensor at t=['182833', '184038'] and [-22, 1689]AGL"
08/26/2024,4536-9241100529.igc,JS-1-21m,4:52:25,165531,214756,HOME,948,8067[6919],289,217,-72,"JS-1-21m's MOP monitor reports Engine Run 4 minutes, starts at T=165534 and: 944 msl [6 agl]; Height gain/loss is: 2044
JS-1-21m's MOP monitor reports Engine Run 1 minutes, starts at T=182501 and: 4658 msl [3412 agl]; Height gain/loss is: 437
JS-1-21m's MOP monitor reports Engine Run 4 minutes, starts at T=183219 and: 5643 msl [4259 agl]; Height gain/loss is: -348
JS-1-21m's MOP monitor reports Engine Run 4 minutes, starts at T=185353 and: 5954 msl [4928 agl]; Height gain/loss is: -666
JS-1-21m's MOP monitor reports Engine Run 2 minutes, starts at T=190114 and: 6066 msl [5181 agl]; Height gain/loss is: -115
JS-1-21m's MOP monitor reports Engine Run 6 minutes, starts at T=190630 and: 6049 msl [5288 agl]; Height gain/loss is: -1250
JS-1-21m's MOP monitor reports Engine Run 7 minutes, starts at T=192101 and: 5784 msl [5115 agl]; Height gain/loss is: -1090
JS-1-21m's MOP monitor reports Engine Run 5 minutes, starts at T=193702 and: 5820 msl [5007 agl]; Height gain/loss is: -1119
JS-1-21m's MOP monitor reports Engine Run 1 minutes, starts at T=194719 and: 4248 msl [3520 agl]; Height gain/loss is: 607
JS-1-21m's MOP monitor reports Engine Run 3 minutes, starts at T=195331 and: 4573 msl [3832 agl]; Height gain/loss is: -541
JS-1-21m's MOP monitor reports Engine Run 3 minutes, starts at T=200404 and: 5488 msl [4783 agl]; Height gain/loss is: -761
JS-1-21m's MOP monitor reports Engine Run 5 minutes, starts at T=201837 and: 5688 msl [5013 agl]; Height gain/loss is: -1348
JS-1-21m's MOP monitor reports Engine Run 6 minutes, starts at T=203358 and: 6568 msl [5985 agl]; Height gain/loss is: -1250
JS-1-21m's MOP monitor reports Engine Run 4 minutes, starts at T=205201 and: 6771 msl [6017 agl]; Height gain/loss is: -879
JS-1-21m's MOP monitor reports Engine Run 5 minutes, starts at T=210727 and: 7263 msl [6020 agl]; Height gain/loss is: -475
JS-1-21m's MOP monitor reports Engine Run 9 minutes, starts at T=213231 and: 6630 msl [5387 agl]; Height gain/loss is: -4029
JS-1-21m Motor noise registered by MOP sensor at t=['165532', '165948', '181643', '181822', '181852', '181938', '181959', '182131', '182209', '182234', '182310', '182646', '182938', '183136', '183157', '183652', '183756', '183853', '184324', '184654', '185339', '185816', '190103', '190351', '190622', '191236', '191329', '191712', '192053', '192803', '193041', '193339', '193608', '194227', '194303', '194620', '194705', '194828', '195127', '195224', '195250', '195655', '195727', '195801', '195831', '195925', '200356', '200756', '200838', '201136', '201215', '201249', '201822', '202435', '203029', '203135', '203349', '204055', '204531', '204823', '205150', '205610', '205928', '210408', '210715', '211308', '211557', '211808', '212506', '212712', '212858', '214219', '214341'] and [10, 2119, 5440, 5101, 4702, 4774, 4301, 4640, 4219, 4652, 3999, 3960, 4977, 4934, 4524, 4006, 3390, 3550, 2224, 2189, 5134, 4399, 5292, 5167, 5390, 4137, 3622, 3531, 5194, 3920, 4594, 4364, 5325, 3898, 3495, 3530, 3510, 4147, 4606, 4735, 4301, 3298, 2831, 2966, 2500, 2714, 4895, 4081, 3609, 2920, 2543, 2697, 5177, 3697, 4695, 5148, 6148, 4652, 5049, 4895, 6109, 4971, 5601, 5193, 6237, 5086, 5203, 4918, 5443, 4833, 5476, 1611, 1532]AGL"
08/26/2024,4536-9241100535.igc,EB29R,4:39:07,170154,214101,HOME,948,8631[7733],289,213,-76,"EB29R's ENL monitor reports Engine Run 5 minutes, starts at T=170154 and: 951 msl [13 agl]; Height gain/loss is: 1827
EB29R Motor noise registered by ENL sensor at t=['170155', '170726', '170729', '170730', '214023', '214024', '214029', '214031', '214035', '214036', '214038', '214040', '214045', '214051', '214056', '214058'] and [13, 1906, 1913, 1916, 115, 115, 134, 112, 108, 108, 112, 112, 112, 118, 115, 115]AGL"
08/28/2024,4536-9240051967.igc,ArcusM,3:39:42,173121,211103,HOME,925,6213[5626],282,221,-61,"ArcusM's ENL monitor reports Engine Run 5 minutes, starts at T=173121 and: 918 msl [-12 agl]; Height gain/loss is: 1975
ArcusM's ENL monitor reports Engine Run 8 minutes, starts at T=195036 and: 1509 msl [880 agl]; Height gain/loss is: 3130
ArcusM's ENL monitor reports Engine Run 7 minutes, starts at T=202735 and: 3225 msl [2642 agl]; Height gain/loss is: 2752
ArcusM Motor noise registered by ENL sensor at t=['173122', '173624', '195036', '195857', '202735', '203438'] and [-9, 2021, 880, 3914, 2642, 5351]AGL"
08/30/2024,4536-9240051995.igc,HpHTwinshark,4:51:47,174657,223844,HOME,925,7145[6621],282,252,-30,"HpHTwinshark's ENL monitor reports Engine Run 6 minutes, starts at T=174704 and: 928 msl [16 agl]; Height gain/loss is: 2431
HpHTwinshark Motor noise registered by ENL sensor at t=['174704', '175318'] and [16, 2467]AGL"
08/30/2024,4536-9240051996.igc,Twinshark,4:28:41,180316,223157,HOME,941,7457[6910],287,254,-33,"Twinshark's ENL monitor reports Engine Run 5 minutes, starts at T=180316 and: 941 msl [16 agl]; Height gain/loss is: 1939
Twinshark Motor noise registered by ENL sensor at t=['180317', '180838'] and [16, 2014]AGL"
08/20/2024,4536-9240051850.igc,ArcusM, 5:11:31,193559,004730,HOME,948,9809[7516],289,257,-32,"ArcusM's ENL monitor reports Engine Run 7 minutes, starts at T=193559 and: 944 msl [6 agl]; Height gain/loss is: 2130
ArcusM's ENL monitor reports Engine Run 1 minutes, starts at T=4117 and: 2066 msl [1220 agl]; Height gain/loss is: 529
ArcusM Motor noise registered by ENL sensor at t=['193600', '194314', '004117', '004255', '004714', '004718'] and [3, 2202, 1220, 1726, 56, 59]AGL"
08/24/2024,4536-9240051920.igc,ArcusM,3:48:38,191609,230447,HOME,931,8061[7258],284,229,-55,"ArcusM's ENL monitor reports Engine Run 6 minutes, starts at T=191609 and: 921 msl [-26 agl]; Height gain/loss is: 1907
ArcusM Motor noise registered by ENL sensor at t=['191610', '192300', '230419', '230425'] and [-29, 1893, 42, 49]AGL"
08/28/2024,4536-9239003633.igc,JS-3-18m,3:10:57,181223,212320,HOME,931,6715[6279],284,249,-35,"JS-3-18m's MOP monitor reports Engine Run 11 minutes, starts at T=205440 and: 1735 msl [1106 agl]; Height gain/loss is: 2808
JS-3-18m Motor noise registered by ENL sensor at t=['212231', '212232'] and [13, 13]AGL
JS-3-18m Motor noise registered by MOP sensor at t=['205440', '210557', '211916', '211920'] and [1106, 3769, 1076, 1033]AGL"
08/15/2024,4536-9239003297.igc,Ventus3T,4:56:33,175457,225130,HOME,944,7788[6332],288,264,-24,"Ventus3T's MOP monitor reports Engine Run 3 minutes, starts at T=175457 and: 944 msl [13 agl]; Height gain/loss is: 1870
Ventus3T Motor noise registered by ENL sensor at t=['175458', '175717'] and [17, 1204]AGL
Ventus3T Motor noise registered by MOP sensor at t=['175458', '175853'] and [17, 1860]AGL"
08/30/2024,4536-9239003703.igc,AS33Es18m,4:04:39,180442,220921,HOME,931,6840[6309],284,255,-29,"AS33Es18m's ENL monitor reports Engine Run 3 minutes, starts at T=180442 and: 961 msl [30 agl]; Height gain/loss is: 1922
AS33Es18m Motor noise registered by ENL sensor at t=['180443', '180753'] and [30, 1991]AGL"
08/28/2024,4536-9240051965.igc,ArcusM,4:25:24,172951,215515,LOUT,925,6223[5647],282,245,-37,"ArcusM's ENL monitor reports Engine Run 4 minutes, starts at T=195019 and: 1351 msl [600 agl]; Height gain/loss is: 1801
ArcusM's ENL monitor reports Engine Run 3 minutes, starts at T=202516 and: 2267 msl [1772 agl]; Height gain/loss is: 1213
ArcusM's ENL monitor reports Engine Run 4 minutes, starts at T=203458 and: 2178 msl [1683 agl]; Height gain/loss is: 1831
ArcusM's ENL monitor reports Engine Run 3 minutes, starts at T=204904 and: 2404 msl [1821 agl]; Height gain/loss is: 1021
ArcusM's ENL monitor reports Engine Run 2 minutes, starts at T=210539 and: 2362 msl [1792 agl]; Height gain/loss is: 902
ArcusM's ENL monitor reports Engine Run 1 minutes, starts at T=213924 and: 3435 msl [2763 agl]; Height gain/loss is: 459
ArcusM Motor noise registered by ENL sensor at t=['195019', '195441', '201225', '201226', '202516', '202819', '203458', '203943', '204311', '204312', '204904', '205209', '210539', '210756', '213924', '214107'] and [600, 2529, 3776, 3760, 1772, 3034, 1683, 3544, 2540, 2536, 1821, 2802, 1792, 2631, 2763, 3248]AGL"
08/13/2024,4536-9240051752.igc,ArcusM,3:54:16,182315,221731,HOME,948,7109[6660],289,251,-38,"ArcusM's ENL monitor reports Engine Run 5 minutes, starts at T=182315 and: 954 msl [16 agl]; Height gain/loss is: 1926
ArcusM Motor noise registered by ENL sensor at t=['182316', '182828'] and [10, 2008]AGL"
08/18/2024,4536-9241100423.igc,EB29R,5:19:24,180226,232150,HOME,925,9330[7421],282,258,-24,"EB29R's ENL monitor reports Engine Run 3 minutes, starts at T=180226 and: 931 msl [0 agl]; Height gain/loss is: 1969
EB29R Motor noise registered by ENL sensor at t=['180227', '180615'] and [4, 2015]AGL"
08/27/2024,4536-9241100559.igc,EB29R,3:23:42,175728,212110,HOME,938,6942[6368],286,242,-44,"EB29R's ENL monitor reports Engine Run 5 minutes, starts at T=175728 and: 948 msl [23 agl]; Height gain/loss is: 1985
EB29R Motor noise registered by ENL sensor at t=['175729', '180231', '212110'] and [23, 2038, 79]AGL"
08/11/2024,4536-9239003158.igc,JS-3-18m,4:01:46,183701,223847,HOME,928,7047[6513],283,244,-39,"JS-3-18m Motor noise registered by MOP sensor at t=['222037', '222041', '222556', '222735', '222819', '222822', '222827', '222838'] and [4393, 4350, 3504, 2779, 2382, 2388, 2379, 2339]AGL"
08/24/2024,4536-9240051914.igc,ArcusM,3:57:15,191415,231130,HOME,931,7896[7077],284,254,-30,"ArcusM's ENL monitor reports Engine Run 5 minutes, starts at T=191415 and: 921 msl [-26 agl]; Height gain/loss is: 2166
ArcusM Motor noise registered by ENL sensor at t=['191416', '192010', '231119', '231122'] and [-26, 2225, 43, 43]AGL"
08/12/2024,4536-9240051740.igc,HpHTwinshark,3:37:29,184349,222118,HOME,931,7559[6680],284,257,-27,"HpHTwinshark's ENL monitor reports Engine Run 3 minutes, starts at T=184450 and: 1194 msl [273 agl]; Height gain/loss is: 1781
HpHTwinshark Motor noise registered by ENL sensor at t=['184450', '184818'] and [273, 2086]AGL"
08/22/2024,4536-9239003476.igc,JS-3-18m, 5:25:07,184435,000942,HOME,931,13602[11175],284,267,-17,"JS-3-18m's MOP monitor reports Engine Run 1 minutes, starts at T=220257 and: 12060 msl [9593 agl]; Height gain/loss is: -315
JS-3-18m's MOP monitor reports Engine Run 1 minutes, starts at T=220642 and: 12900 msl [10423 agl]; Height gain/loss is: -509
JS-3-18m's MOP monitor reports Engine Run 2 minutes, starts at T=223055 and: 12181 msl [9898 agl]; Height gain/loss is: -1958
JS-3-18m's MOP monitor reports Engine Run 1 minutes, starts at T=45 and: 5252 msl [3691 agl]; Height gain/loss is: -551
JS-3-18m's MOP monitor reports Engine Run 3 minutes, starts at T=159 and: 4691 msl [3343 agl]; Height gain/loss is: -2024
JS-3-18m Motor noise registered by MOP sensor at t=['195448', '195452', '202359', '202402', '202429', '202434', '220143', '220234', '220246', '220250', '220257', '220411', '220642', '220759', '220838', '220853', '220859', '220903', '220956', '221028', '221038', '221043', '221108', '221133', '221513', '221520', '222320', '222344', '222519', '222526', '222528', '222603', '223055', '223353', '235955', '000018', '000034', '000044', '000045', '000157', '000159', '000523', '000524', '000536', '000543', '000546'] and [7582, 7588, 7100, 7129, 6808, 6794, 10315, 9855, 9731, 9708, 9593, 9252, 10423, 10033, 9636, 9544, 9317, 9340, 9213, 9097, 9111, 9065, 8452, 8304, 8720, 8720, 8852, 8852, 8081, 7972, 7976, 7890, 9898, 7976, 3838, 3947, 3819, 3721, 3691, 3350, 3343, 1654, 1640, 1670, 1673, 1677]AGL"
08/15/2024,4536-9239003284.igc,JS-3-18m,5:27:25,174103,230828,HOME,944,8366[6391],288,261,-27,"JS-3-18m's MOP monitor reports Engine Run 1 minutes, starts at T=230316 and: 1932 msl [1014 agl]; Height gain/loss is: 62
JS-3-18m Motor noise registered by MOP sensor at t=['174937', '174953', '175155', '175203', '175439', '175449', '175700', '175710', '180138', '180152', '194559', '194607', '194609', '194618', '194626', '194630', '194631', '194636', '194639', '194644', '210735', '210744', '210748', '210755', '213642', '213646', '220924', '220939', '220946', '220951', '224952', '225002', '225254', '225258', '225300', '225304', '225732', '225746', '225851', '225856', '225901', '225907', '225926', '225949', '230049', '230053', '230137', '230140', '230234', '230241', '230316', '230450'] and [3399, 3517, 3793, 3777, 4616, 4534, 3990, 3963, 2877, 2854, 3682, 3645, 3625, 3501, 3390, 3360, 3356, 3356, 3363, 3340, 3094, 2963, 2801, 3169, 3933, 3960, 4108, 4032, 3983, 3934, 4064, 4033, 3442, 3442, 3439, 3363, 2687, 2585, 2264, 2214, 2178, 2123, 2037, 1975, 1427, 1392, 1161, 1155, 916, 941, 1014, 1056]AGL"
08/28/2024,4536-9240051968.igc,ArcusM,3:24:40,173356,205836,HOME,938,6387[5908],286,223,-63,"ArcusM's ENL monitor reports Engine Run 4 minutes, starts at T=173356 and: 928 msl [-2 agl]; Height gain/loss is: 1962
ArcusM's ENL monitor reports Engine Run 11 minutes, starts at T=194839 and: 1256 msl [436 agl]; Height gain/loss is: 3497
ArcusM's ENL monitor reports Engine Run 4 minutes, starts at T=200944 and: 2440 msl [1975 agl]; Height gain/loss is: 1746
ArcusM Motor noise registered by ENL sensor at t=['173357', '173845', '194839', '200023', '200944', '201405', '205805', '205824'] and [-5, 2008, 436, 4150, 1975, 3625, 59, 92]AGL"
08/20/2024,4536-9241100448.igc,JS-3Jet18m, 5:08:55,191437,002332,HOME,938,9678[7664],286,249,-37,"JS-3Jet18m's ENL monitor reports Engine Run 1 minutes, starts at T=211923 and: 6525 msl [5882 agl]; Height gain/loss is: -413
JS-3Jet18m's ENL monitor reports Engine Run 4 minutes, starts at T=212151 and: 5774 msl [5033 agl]; Height gain/loss is: -1066
JS-3Jet18m's ENL monitor reports Engine Run 8 minutes, starts at T=213149 and: 7900 msl [7162 agl]; Height gain/loss is: -2172
JS-3Jet18m's ENL monitor reports Engine Run 1 minutes, starts at T=214313 and: 6036 msl [4891 agl]; Height gain/loss is: 43
JS-3Jet18m's ENL monitor reports Engine Run 3 minutes, starts at T=214652 and: 6528 msl [5252 agl]; Height gain/loss is: -462
JS-3Jet18m's ENL monitor reports Engine Run 5 minutes, starts at T=215304 and: 7667 msl [6152 agl]; Height gain/loss is: -1729
JS-3Jet18m's ENL monitor reports Engine Run 3 minutes, starts at T=220001 and: 5551 msl [3724 agl]; Height gain/loss is: -1132
JS-3Jet18m's ENL monitor reports Engine Run 1 minutes, starts at T=221148 and: 7244 msl [5470 agl]; Height gain/loss is: 397
JS-3Jet18m's ENL monitor reports Engine Run 8 minutes, starts at T=221645 and: 9301 msl [7126 agl]; Height gain/loss is: -2533
JS-3Jet18m's ENL monitor reports Engine Run 1 minutes, starts at T=222639 and: 6551 msl [4389 agl]; Height gain/loss is: -157
JS-3Jet18m's ENL monitor reports Engine Run 1 minutes, starts at T=223007 and: 5951 msl [3766 agl]; Height gain/loss is: 177
JS-3Jet18m's ENL monitor reports Engine Run 6 minutes, starts at T=223451 and: 7860 msl [5708 agl]; Height gain/loss is: -1433
JS-3Jet18m's ENL monitor reports Engine Run 5 minutes, starts at T=224204 and: 6013 msl [3983 agl]; Height gain/loss is: -1181
JS-3Jet18m's ENL monitor reports Engine Run 1 minutes, starts at T=225421 and: 6026 msl [4386 agl]; Height gain/loss is: -229
JS-3Jet18m's ENL monitor reports Engine Run 8 minutes, starts at T=230252 and: 5692 msl [4128 agl]; Height gain/loss is: -1729
JS-3Jet18m's ENL monitor reports Engine Run 5 minutes, starts at T=232345 and: 7755 msl [5659 agl]; Height gain/loss is: -977
JS-3Jet18m's ENL monitor reports Engine Run 1 minutes, starts at T=234848 and: 5597 msl [3613 agl]; Height gain/loss is: 39
JS-3Jet18m's ENL monitor reports Engine Run 1 minutes, starts at T=1649 and: 2440 msl [1364 agl]; Height gain/loss is: -269
JS-3Jet18m's ENL monitor reports Engine Run 2 minutes, starts at T=2009 and: 1896 msl [797 agl]; Height gain/loss is: -876
JS-3Jet18m Motor noise registered by ENL sensor at t=['211840', '211913', '211923', '212122', '212151', '212624', '213149', '213958', '214313', '214432', '214652', '215000', '215304', '215901', '220001', '220302', '221148', '221308', '221645', '222539', '222639', '222828', '223007', '223107', '223451', '224127', '224204', '224758', '225421', '225559', '230252', '231119', '232345', '232931', '234848', '235015', '001649', '001829', '002009', '002218'] and [6142, 5922, 5882, 5391, 5033, 3987, 7162, 4610, 4891, 4879, 5252, 4652, 6152, 4272, 3724, 2802, 5470, 5584, 7126, 4577, 4389, 4190, 3766, 3973, 5708, 4479, 3983, 3268, 4386, 4236, 4128, 2011, 5659, 4626, 3613, 3543, 1364, 1161, 797, 82]AGL"
08/28/2024,4536-9239003637.igc,JS-3-18m,3:55:30,173052,212622,HOME,912,6486[5869],278,233,-45,"JS-3-18m's MOP monitor reports Engine Run 2 minutes, starts at T=173056 and: 905 msl [-22 agl]; Height gain/loss is: 1194
JS-3-18m's MOP monitor reports Engine Run 53 minutes, starts at T=203317 and: 1246 msl [600 agl]; Height gain/loss is: -266
JS-3-18m Motor noise registered by MOP sensor at t=['173053', '173325', '203313'] and [-3, 1220, 600]AGL"
08/27/2024,4536-9240051946.igc,ArcusM,1:09:58,181935,192933,HOME,948,5698[4701],289,241,-48,"ArcusM's ENL monitor reports Engine Run 5 minutes, starts at T=181935 and: 944 msl [6 agl]; Height gain/loss is: 2244
ArcusM Motor noise registered by ENL sensor at t=['181936', '182517', '192916', '192921', '192923', '192925'] and [3, 2309, 40, 39, 36, 39]AGL"
08/13/2024,4536-9239003216.igc,JS-3-18m,4:21:38,181018,223156,HOME,931,7185[6440],284,253,-31,"JS-3-18m's MOP monitor reports Engine Run 1 minutes, starts at T=222247 and: 3166 msl [2281 agl]; Height gain/loss is: -781
JS-3-18m Motor noise registered by MOP sensor at t=['181944', '181955', '221455', '221503', '221509', '221517', '221728', '221732', '222034', '222041', '222044', '222113', '222116', '222153', '222201', '222233', '222247', '222359', '222403', '222415', '222444', '222456', '222746', '222827'] and [3586, 3586, 3950, 3969, 3901, 3826, 4232, 4212, 3229, 3205, 3192, 3218, 3169, 2857, 2812, 2418, 2281, 1457, 1532, 1519, 1486, 1562, 1013, 1063]AGL"
08/15/2024,4536-9240051792.igc,ArcusM,4:18:24,180214,222038,HOME,931,8733[6952],284,244,-40,"ArcusM's ENL monitor reports Engine Run 5 minutes, starts at T=180214 and: 931 msl [-6 agl]; Height gain/loss is: 2136
ArcusM Motor noise registered by ENL sensor at t=['180215', '180722'] and [-6, 2165]AGL"
08/20/2024,4536-9239003411.igc,JS3RES, 4:47:10,200441,005151,HOME,938,8349[7188],286,261,-25,"JS3RES's ENL monitor reports Engine Run 2 minutes, starts at T=4605 and: 1797 msl [846 agl]; Height gain/loss is: 319
JS3RES Motor noise registered by ENL sensor at t=['200611', '200617', '004605', '004835', '005111', '005138'] and [843, 912, 846, 1181, 72, 59]AGL"
08/22/2024,4536-9240051882.igc,ArcusM, 5:31:49,184006,001155,HOME,931,9422[8478],284,273,-11,"ArcusM's ENL monitor reports Engine Run 7 minutes, starts at T=184006 and: 918 msl [-19 agl]; Height gain/loss is: 2208
ArcusM Motor noise registered by ENL sensor at t=['184007', '184723', '001138', '001142'] and [-16, 2247, 43, 46]AGL"
08/21/2024,4536-9239003460.igc,JS-3-18m,4:08:05,192321,233126,HOME,941,9370[8944],287,260,-27,"JS-3-18m's MOP monitor reports Engine Run 4 minutes, starts at T=192321 and: 944 msl [0 agl]; Height gain/loss is: 1559
JS-3-18m Motor noise registered by ENL sensor at t=['192322', '192336', '192649', '192651', '192701', '192722'] and [0, 36, 1135, 1149, 1270, 1486]AGL
JS-3-18m Motor noise registered by MOP sensor at t=['192322', '192730'] and [0, 1545]AGL"
08/20/2024,4536-9239003424.igc,JS3-18m, 5:13:31,194551,005922,HOME,931,7785[7165],284,257,-27,"JS3-18m's MOP monitor reports Engine Run 4 minutes, starts at T=5138 and: 1243 msl [276 agl]; Height gain/loss is: 574
JS3-18m Motor noise registered by MOP sensor at t=['005138', '005547'] and [276, 905]AGL"
